Id,Age,WorkingCondition,FinalWeight,Education,YearsOfEducation,MaritalStatus,Occupation,Relationship,Ethnicity,Gender,InvestmentGains,InvestmentLosses,WeeklyWorkHours,CountryOfOrigin,MonthlyIncome
5018,24,Private,164574,HighSchoolGraduate,9,MarriedCivilianSpouse,TransportMoving,Husband,White,Male,0,0,40,United-States,0
25123,33,Private,206512,College,10,Divorced,ProfessionalSpecialty,NotInFamily,White,Male,0,0,40,United-States,0
17834,55,Private,200217,10th,6,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,40,United-States,1
28563,20,Private,256211,College,10,NeverMarried,MachinesOperationInspector,OtherRelative,AsianPacificIslander,Male,0,0,40,Vietnam,0
23285,33,Private,62155,College,10,NeverMarried,Sales,NotInFamily,Black,Male,0,0,35,United-States,0
18995,18,Private,120599,11th,7,NeverMarried,AdministrativeClerk,Unmarried,White,Male,0,0,40,United-States,0
18285,35,Private,219902,AssociatesVocationalSchool,11,NeverMarried,AdministrativeClerk,NotInFamily,Black,Female,0,0,40,United-States,0
24571,41,Private,145522,Bachelors,13,NeverMarried,ProfessionalSpecialty,NotInFamily,White,Female,0,0,45,United-States,0
20305,59,Private,175689,College,10,MarriedCivilianSpouse,AdministrativeClerk,Wife,White,Female,0,0,14,Cuba,1
2758,52,Private,127315,Masters,14,MarriedCivilianSpouse,ProfessionalSpecialty,Husband,White,Male,0,0,40,United-States,1
30701,59,,254765,College,10,MarriedCivilianSpouse,,Husband,White,Male,0,0,40,United-States,1
6398,62,SelfEmployedNotIncluded,158712,HighSchoolGraduate,9,NeverMarried,OtherService,Unmarried,White,Female,0,0,6,United-States,0
10078,31,Private,308540,College,10,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,40,United-States,1
28273,37,Private,265144,Bachelors,13,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,0,50,United-States,1
13931,46,Private,403911,AssociatesVocationalSchool,11,MarriedCivilianSpouse,CraftRepair,Husband,Black,Male,0,0,40,United-States,1
33033,33,Private,173858,Bachelors,13,MarriedCivilianSpouse,AdministrativeClerk,OtherRelative,AsianPacificIslander,Male,0,0,40,India,0
14083,35,Private,238342,HighSchoolGraduate,9,MarriedCivilianSpouse,TransportMoving,Husband,White,Male,0,0,40,United-States,0
2098,53,Private,295520,9th,5,Widowed,Sales,Unmarried,Black,Female,0,0,25,United-States,0
8330,17,Private,244602,12th,8,NeverMarried,OtherService,OwnChild,White,Male,0,0,15,United-States,0
30269,34,SelfEmployedNotIncluded,56964,HighSchoolGraduate,9,MarriedCivilianSpouse,TransportMoving,Husband,White,Male,0,0,35,United-States,0
25076,55,LocalGovernment,200448,College,10,Divorced,AdministrativeClerk,NotInFamily,Black,Male,0,0,40,United-States,0
22009,34,Private,114691,College,10,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,0,50,United-States,1
9029,71,StateGovernment,26109,ProfessionalSchool,15,MarriedCivilianSpouse,OtherService,Husband,White,Male,0,0,28,United-States,0
3472,31,Private,226443,ProfessionalSchool,15,MarriedCivilianSpouse,ProfessionalSpecialty,Husband,White,Male,0,1977,70,United-States,1
12890,23,SelfEmployedIncluded,304871,College,10,NeverMarried,ExecutiveManagerial,OwnChild,White,Male,0,0,40,United-States,0
14473,68,Private,144137,College,10,Divorced,PrivateHouseServant,OtherRelative,White,Female,0,0,30,United-States,0
16231,24,Private,374253,HighSchoolGraduate,9,Separated,OtherService,NotInFamily,White,Female,0,0,55,United-States,0
24651,32,Private,151053,HighSchoolGraduate,9,MarriedCivilianSpouse,HandlersCleaners,Husband,White,Male,0,0,40,United-States,1
18556,55,Private,116442,HighSchoolGraduate,9,NeverMarried,Sales,NotInFamily,White,Male,0,0,38,United-States,0
18510,49,Private,62793,HighSchoolGraduate,9,Divorced,Sales,OwnChild,White,Female,0,0,40,United-States,0
30255,26,Private,255193,11th,7,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,3411,0,40,United-States,0
1734,24,Private,744929,HighSchoolGraduate,9,NeverMarried,ExecutiveManagerial,OwnChild,Black,Female,0,0,40,United-States,0
24975,45,,98265,HighSchoolGraduate,9,Divorced,,NotInFamily,White,Female,0,0,40,United-States,0
18395,61,Private,226297,Bachelors,13,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,0,40,United-States,0
29743,17,Private,194612,11th,7,NeverMarried,OtherService,OwnChild,White,Male,0,0,25,United-States,0
30448,64,SelfEmployedNotIncluded,100722,Bachelors,13,MarriedCivilianSpouse,AdministrativeClerk,Husband,White,Male,0,0,5,United-States,0
17044,50,Private,177705,Bachelors,13,Divorced,OtherService,NotInFamily,White,Male,0,0,40,United-States,0
1284,24,Private,320615,HighSchoolGraduate,9,NeverMarried,Sales,OwnChild,White,Male,0,2205,40,United-States,0
12486,42,Private,231832,College,10,MarriedCivilianSpouse,MachinesOperationInspector,Wife,White,Female,0,0,45,United-States,1
27025,32,Private,197325,HighSchoolGraduate,9,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,40,United-States,0
12449,36,Private,197274,HighSchoolGraduate,9,NeverMarried,HandlersCleaners,NotInFamily,Black,Male,0,0,40,United-States,0
10029,22,Private,99199,College,10,NeverMarried,HandlersCleaners,OwnChild,White,Male,0,0,20,United-States,0
21622,28,LocalGovernment,205903,AssociatesAcademy,12,MarriedCivilianSpouse,ProtectiveServices,Husband,White,Male,0,0,45,United-States,1
1020,33,Private,134886,HighSchoolGraduate,9,NeverMarried,Sales,OwnChild,White,Female,0,0,20,United-States,0
16185,53,Private,260106,HighSchoolGraduate,9,Widowed,Sales,NotInFamily,White,Female,0,0,30,United-States,0
13259,45,Private,68896,HighSchoolGraduate,9,MarriedCivilianSpouse,MachinesOperationInspector,Husband,Black,Male,0,0,48,,0
9519,37,StateGovernment,62428,College,10,NeverMarried,ProfessionalSpecialty,Unmarried,Black,Female,0,0,15,United-States,0
27387,27,SelfEmployedNotIncluded,301514,College,10,MarriedCivilianSpouse,Sales,Husband,AsianPacificIslander,Male,0,0,40,Vietnam,0
25052,58,SelfEmployedIncluded,210563,HighSchoolGraduate,9,MarriedCivilianSpouse,Sales,Wife,White,Female,15024,0,35,United-States,1
19195,46,Private,139268,Masters,14,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,0,45,United-States,1
17521,18,Private,65098,HighSchoolGraduate,9,NeverMarried,CraftRepair,OwnChild,White,Male,0,0,30,United-States,0
1652,36,Private,382859,AssociatesAcademy,12,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,0,43,United-States,1
831,49,Private,102092,11th,7,Widowed,CraftRepair,NotInFamily,White,Male,2174,0,40,United-States,0
1170,39,Private,245361,Bachelors,13,Divorced,ExecutiveManagerial,NotInFamily,White,Female,0,0,25,United-States,0
10721,47,SelfEmployedNotIncluded,213745,College,10,Divorced,OtherService,Unmarried,White,Female,0,0,45,United-States,0
25783,48,Private,161187,HighSchoolGraduate,9,NeverMarried,AdministrativeClerk,NotInFamily,White,Female,2463,0,40,United-States,0
6257,61,SelfEmployedNotIncluded,196773,7th-8th,4,MarriedCivilianSpouse,Sales,Husband,White,Male,0,0,30,United-States,1
32062,51,Private,289436,Bachelors,13,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,0,60,United-States,1
5470,32,Private,32732,HighSchoolGraduate,9,MarriedCivilianSpouse,ProfessionalSpecialty,Husband,White,Male,0,0,50,United-States,0
29412,23,Private,213811,Bachelors,13,NeverMarried,ExecutiveManagerial,OwnChild,White,Female,0,0,40,United-States,0
16045,23,Private,214542,College,10,NeverMarried,FarmingFishing,OwnChild,White,Male,0,0,40,United-States,0
25008,39,Private,231491,HighSchoolGraduate,9,NeverMarried,HandlersCleaners,OtherRelative,White,Male,0,0,40,United-States,0
10259,49,Private,189792,Masters,14,MarriedCivilianSpouse,ProfessionalSpecialty,Husband,White,Male,0,0,60,United-States,0
16064,32,Private,208180,AssociatesVocationalSchool,11,MarriedCivilianSpouse,TechSupport,Wife,White,Female,0,0,24,United-States,1
17252,57,Private,224174,AssociatesVocationalSchool,11,Widowed,CraftRepair,NotInFamily,Black,Male,0,0,40,,0
11167,21,,433330,College,10,NeverMarried,,Unmarried,White,Male,0,0,40,United-States,0
13429,35,Private,117555,AssociatesAcademy,12,MarriedCivilianSpouse,MachinesOperationInspector,Husband,White,Male,0,0,45,United-States,0
5094,45,Private,165484,Doctorate,16,MarriedCivilianSpouse,ProfessionalSpecialty,Husband,White,Male,0,0,50,United-States,1
21818,32,Private,112137,PreSchool,1,MarriedCivilianSpouse,MachinesOperationInspector,Wife,AsianPacificIslander,Female,4508,0,40,Cambodia,0
542,30,Private,175323,AssociatesVocationalSchool,11,MarriedCivilianSpouse,ExecutiveManagerial,Wife,White,Female,0,0,52,United-States,0
29772,52,Private,99602,HighSchoolGraduate,9,Separated,CraftRepair,OwnChild,Black,Female,0,0,40,United-States,0
9325,31,Private,132601,HighSchoolGraduate,9,NeverMarried,OtherService,OwnChild,White,Male,0,0,40,United-States,0
17048,50,Private,183173,HighSchoolGraduate,9,MarriedCivilianSpouse,ProfessionalSpecialty,Husband,White,Male,99999,0,40,United-States,1
12694,39,SelfEmployedNotIncluded,178948,HighSchoolGraduate,9,MarriedCivilianSpouse,FarmingFishing,Wife,White,Female,0,0,50,United-States,0
22739,26,Private,340126,HighSchoolGraduate,9,NeverMarried,CraftRepair,OwnChild,White,Male,0,0,50,United-States,0
5998,35,Private,323120,AssociatesAcademy,12,NeverMarried,MachinesOperationInspector,NotInFamily,White,Female,0,0,44,United-States,1
3391,25,Private,88922,HighSchoolGraduate,9,MarriedCivilianSpouse,TransportMoving,Husband,Black,Male,0,0,40,United-States,0
12081,20,Private,216825,HighSchoolGraduate,9,NeverMarried,Sales,OwnChild,White,Female,0,0,25,Mexico,0
11155,35,Private,112271,College,10,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,45,United-States,0
28732,40,Private,145441,HighSchoolGraduate,9,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,1485,40,United-States,1
27836,47,Private,177858,Bachelors,13,MarriedAbsentSpouse,ExecutiveManagerial,NotInFamily,White,Female,27828,0,60,United-States,1
32498,39,Private,118429,College,10,Divorced,Sales,NotInFamily,White,Male,0,0,40,United-States,0
14227,29,FederalGovernment,242147,HighSchoolGraduate,9,Divorced,AdministrativeClerk,NotInFamily,Other,Male,0,0,45,United-States,0
16978,31,SelfEmployedNotIncluded,108468,ProfessionalSchool,15,MarriedCivilianSpouse,ProfessionalSpecialty,Husband,White,Male,0,0,60,United-States,1
16030,32,SelfEmployedIncluded,206297,Bachelors,13,NeverMarried,ExecutiveManagerial,NotInFamily,White,Male,0,0,60,United-States,0
34138,17,Private,317702,10th,6,NeverMarried,Sales,OwnChild,Black,Female,0,0,15,United-States,0
10776,30,StateGovernment,136997,HighSchoolGraduate,9,Divorced,ExecutiveManagerial,Unmarried,White,Female,0,0,40,United-States,0
11006,51,StateGovernment,237141,Masters,14,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,0,40,United-States,1
3960,34,Private,331126,HighSchoolGraduate,9,NeverMarried,OtherService,Unmarried,Black,Male,0,0,30,United-States,0
27524,21,LocalGovernment,211385,11th,7,NeverMarried,OtherService,OwnChild,Black,Male,0,0,25,United-States,0
6644,38,LocalGovernment,101426,HighSchoolGraduate,9,NeverMarried,ProtectiveServices,Unmarried,Black,Male,0,0,40,United-States,0
29751,20,Private,130840,10th,6,NeverMarried,HandlersCleaners,OwnChild,White,Male,0,0,40,United-States,0
23226,44,Private,148138,Doctorate,16,MarriedCivilianSpouse,ExecutiveManagerial,Husband,AsianPacificIslander,Male,15024,0,40,Japan,1
20816,33,LocalGovernment,171889,HighSchoolGraduate,9,Divorced,TransportMoving,Unmarried,White,Female,0,0,43,United-States,0
16101,28,Private,354095,College,10,NeverMarried,Sales,NotInFamily,White,Female,0,0,40,United-States,0
16088,33,Private,393702,AssociatesVocationalSchool,11,Divorced,ProfessionalSpecialty,Unmarried,White,Female,0,0,40,United-States,0
3587,22,Private,235829,College,10,NeverMarried,AdministrativeClerk,OwnChild,White,Female,0,0,40,United-States,0
29198,43,Private,91949,HighSchoolGraduate,9,Divorced,MachinesOperationInspector,NotInFamily,Black,Female,0,0,40,United-States,0
33082,42,,148951,Bachelors,13,Divorced,,NotInFamily,White,Female,0,0,12,Ecuador,0
2564,57,Private,211678,10th,6,Divorced,AdministrativeClerk,NotInFamily,White,Male,0,0,64,United-States,0
10823,45,Private,122195,HighSchoolGraduate,9,Widowed,CraftRepair,Unmarried,Black,Female,0,0,40,United-States,0
27767,32,Private,76773,College,10,Divorced,MachinesOperationInspector,Unmarried,White,Female,0,0,40,United-States,0
31912,29,Private,309778,Bachelors,13,NeverMarried,CraftRepair,NotInFamily,White,Male,0,0,40,United-States,0
31775,36,Private,214604,Bachelors,13,MarriedCivilianSpouse,Sales,Husband,White,Male,0,0,42,United-States,1
5037,70,SelfEmployedNotIncluded,152066,HighSchoolGraduate,9,MarriedCivilianSpouse,FarmingFishing,Husband,White,Male,0,0,50,United-States,0
1081,31,Private,120461,College,10,NeverMarried,ExecutiveManagerial,NotInFamily,White,Female,0,0,50,United-States,0
28860,19,Private,355477,HighSchoolGraduate,9,NeverMarried,OtherService,OwnChild,Black,Male,0,0,25,United-States,0
5892,26,Private,105787,HighSchoolGraduate,9,NeverMarried,CraftRepair,OwnChild,White,Male,0,0,36,United-States,0
31662,48,Private,96359,Bachelors,13,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,0,60,Greece,1
26662,29,Private,129528,Bachelors,13,NeverMarried,ProfessionalSpecialty,NotInFamily,White,Female,0,0,40,United-States,0
14538,36,Private,102729,College,10,NeverMarried,CraftRepair,NotInFamily,White,Male,0,0,40,United-States,0
27029,54,Private,288557,HighSchoolGraduate,9,Widowed,Sales,NotInFamily,White,Female,0,0,46,United-States,0
21351,79,LocalGovernment,146244,Doctorate,16,Widowed,ProfessionalSpecialty,Unmarried,White,Female,0,0,40,United-States,0
2024,64,Private,181530,ProfessionalSchool,15,MarriedCivilianSpouse,ProfessionalSpecialty,Husband,White,Male,0,0,40,United-States,1
13110,38,,320811,College,10,MarriedCivilianSpouse,,Husband,White,Male,0,0,40,United-States,0
5589,19,Private,216937,HighSchoolGraduate,9,NeverMarried,HandlersCleaners,OtherRelative,Other,Female,0,0,60,Guatemala,0
7910,33,SelfEmployedNotIncluded,103435,ProfessionalSchool,15,MarriedCivilianSpouse,ProfessionalSpecialty,Husband,White,Male,7688,0,50,United-States,1
33083,26,Private,134287,AssociatesVocationalSchool,11,NeverMarried,Sales,OwnChild,White,Female,0,0,35,United-States,0
23706,26,Private,187577,AssociatesVocationalSchool,11,NeverMarried,Sales,NotInFamily,White,Male,0,0,55,United-States,0
16611,27,Private,29261,College,10,NeverMarried,Sales,Unmarried,White,Male,0,0,50,United-States,0
1014,40,Private,204046,10th,6,Divorced,TransportMoving,OwnChild,White,Male,0,0,40,United-States,0
14872,31,Private,284703,Masters,14,NeverMarried,ProfessionalSpecialty,NotInFamily,Black,Male,0,0,40,United-States,0
18314,64,Private,188659,Masters,14,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,0,20,United-States,1
9236,60,Private,181954,Bachelors,13,MarriedCivilianSpouse,MachinesOperationInspector,Husband,AsianPacificIslander,Male,0,0,25,Iran,0
5252,56,Private,128696,11th,7,MarriedCivilianSpouse,TechSupport,Wife,Black,Female,0,0,40,United-States,0
9597,42,Private,449925,Bachelors,13,NeverMarried,Sales,NotInFamily,White,Male,0,0,40,United-States,1
2180,42,Private,231813,11th,7,MarriedCivilianSpouse,TransportMoving,Husband,White,Male,0,0,40,United-States,0
17082,56,Private,160932,HighSchoolGraduate,9,MarriedCivilianSpouse,TransportMoving,Husband,White,Male,0,0,44,United-States,1
17509,35,Private,194690,7th-8th,4,Divorced,TechSupport,Unmarried,White,Female,0,0,40,United-States,0
23763,34,SelfEmployedIncluded,200689,Bachelors,13,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,0
12088,52,Private,203635,HighSchoolGraduate,9,MarriedCivilianSpouse,HandlersCleaners,Husband,White,Male,0,0,40,United-States,1
21574,34,SelfEmployedNotIncluded,33442,AssociatesVocationalSchool,11,NeverMarried,OtherService,OtherRelative,White,Female,0,0,40,United-States,0
5111,35,FederalGovernment,170425,AssociatesAcademy,12,Divorced,ProfessionalSpecialty,Unmarried,Black,Female,0,0,40,United-States,0
24287,38,Private,333651,Bachelors,13,MarriedCivilianSpouse,ProfessionalSpecialty,Husband,White,Male,15024,0,70,United-States,1
1779,19,Private,240468,College,10,MarriedAbsentSpouse,Sales,OwnChild,White,Female,0,1602,40,United-States,0
31920,38,Private,146398,HighSchoolGraduate,9,NeverMarried,OtherService,Unmarried,Black,Female,0,0,24,United-States,0
19019,29,,499935,AssociatesVocationalSchool,11,NeverMarried,,Unmarried,White,Female,0,0,40,United-States,0
15380,35,LocalGovernment,246463,Bachelors,13,Divorced,ProfessionalSpecialty,NotInFamily,White,Male,0,0,50,United-States,0
23929,40,SelfEmployedNotIncluded,355856,Bachelors,13,MarriedAbsentSpouse,ExecutiveManagerial,NotInFamily,AsianPacificIslander,Male,0,0,40,United-States,0
7605,46,,140782,HighSchoolGraduate,9,Separated,,OwnChild,White,Female,0,0,36,United-States,0
19874,34,Private,119079,11th,7,MarriedCivilianSpouse,MachinesOperationInspector,OwnChild,Black,Male,0,0,40,United-States,0
13945,56,Private,398067,HighSchoolGraduate,9,Widowed,AdministrativeClerk,NotInFamily,White,Female,0,0,40,United-States,0
17422,59,SelfEmployedNotIncluded,31137,HighSchoolGraduate,9,MarriedCivilianSpouse,FarmingFishing,Husband,White,Male,0,0,70,United-States,0
30670,70,Private,187891,11th,7,MarriedCivilianSpouse,TransportMoving,Husband,White,Male,0,0,40,United-States,0
26833,60,Private,220729,7th-8th,4,MarriedCivilianSpouse,Sales,Husband,White,Male,0,0,50,United-States,0
32320,33,Private,184306,Bachelors,13,MarriedCivilianSpouse,ProfessionalSpecialty,Husband,White,Male,0,0,45,United-States,0
10806,41,LocalGovernment,359259,HighSchoolGraduate,9,MarriedCivilianSpouse,OtherService,Husband,White,Male,0,0,40,United-States,0
24890,31,Private,198953,College,10,Separated,AdministrativeClerk,Unmarried,Black,Female,0,0,38,United-States,0
19034,24,Private,184756,Bachelors,13,NeverMarried,ExecutiveManagerial,NotInFamily,White,Female,0,0,40,United-States,0
10474,21,Private,190916,College,10,NeverMarried,Sales,OwnChild,White,Female,0,0,20,United-States,0
14934,48,Private,259873,College,10,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,0,50,United-States,0
19364,39,Private,198097,Bachelors,13,Divorced,ExecutiveManagerial,NotInFamily,White,Male,0,0,50,United-States,0
18932,31,Private,158291,HighSchoolGraduate,9,MarriedCivilianSpouse,AdministrativeClerk,Husband,White,Male,0,0,40,United-States,0
30089,28,Private,88419,HighSchoolGraduate,9,NeverMarried,ExecutiveManagerial,NotInFamily,AsianPacificIslander,Female,0,0,40,England,0
5133,42,Private,318947,HighSchoolGraduate,9,Divorced,MachinesOperationInspector,NotInFamily,White,Female,0,0,40,United-States,0
2160,43,LocalGovernment,92374,Masters,14,MarriedCivilianSpouse,ProfessionalSpecialty,Wife,Black,Female,0,0,35,United-States,1
31657,65,StateGovernment,172348,HighSchoolGraduate,9,Widowed,AdministrativeClerk,Unmarried,White,Female,0,0,20,United-States,0
11330,30,Private,205407,HighSchoolGraduate,9,Divorced,HandlersCleaners,OtherRelative,White,Male,0,0,40,United-States,0
